Source,Target,Type,Id,Label,Weight
211,560,Directed,14907,,1
211,578,Directed,14908,,1
211,599,Directed,14909,,1
211,612,Directed,14910,,1
211,642,Directed,14911,,1
211,644,Directed,14912,,1
211,645,Directed,14913,,1
211,647,Directed,14914,,1
211,661,Directed,14915,,1
211,663,Directed,14916,,1
211,664,Directed,14917,,1
211,684,Directed,14918,,1
211,698,Directed,14919,,1
211,700,Directed,14920,,1
211,702,Directed,14921,,1
211,713,Directed,14922,,1
211,747,Directed,14923,,1
211,748,Directed,14924,,1
211,768,Directed,14925,,1
211,777,Directed,14926,,1
211,797,Directed,14927,,1
211,800,Directed,14928,,1
211,806,Directed,14929,,1
211,816,Directed,14930,,1
211,830,Directed,14931,,1
211,842,Directed,14932,,1
211,874,Directed,14933,,1
211,890,Directed,14934,,1
211,929,Directed,14935,,1
211,944,Directed,14936,,1
211,951,Directed,14937,,1
211,965,Directed,14938,,1
211,968,Directed,14939,,1
211,984,Directed,14940,,1
211,1008,Directed,14941,,1
211,1019,Directed,14942,,1
211,1024,Directed,14943,,1
211,1042,Directed,14944,,1
211,1043,Directed,14945,,1
211,1045,Directed,14946,,1
212,222,Directed,14947,,1
212,230,Directed,14948,,1
212,232,Directed,14949,,1
212,234,Directed,14950,,1
212,235,Directed,14951,,1
212,242,Directed,14952,,1
212,250,Directed,14953,,1
212,252,Directed,14954,,1
212,305,Directed,14955,,1
212,308,Directed,14956,,1
212,321,Directed,14957,,1
212,325,Directed,14958,,1
212,349,Directed,14959,,1
212,352,Directed,14960,,1
212,356,Directed,14961,,1
212,359,Directed,14962,,1
212,365,Directed,14963,,1
212,384,Directed,14964,,1
212,389,Directed,14965,,1
212,390,Directed,14966,,1
212,404,Directed,14967,,1
212,407,Directed,14968,,1
212,420,Directed,14969,,1
212,427,Directed,14970,,1
212,433,Directed,14971,,1
212,457,Directed,14972,,1
212,465,Directed,14973,,1
212,491,Directed,14974,,1
212,495,Directed,14975,,1
212,504,Directed,14976,,1
212,518,Directed,14977,,1
212,526,Directed,14978,,1
212,551,Directed,14979,,1
212,578,Directed,14980,,1
212,584,Directed,14981,,1
212,586,Directed,14982,,1
212,592,Directed,14983,,1
212,607,Directed,14984,,1
212,612,Directed,14985,,1
212,625,Directed,14986,,1
212,631,Directed,14987,,1
212,645,Directed,14988,,1
212,652,Directed,14989,,1
212,654,Directed,14990,,1
212,657,Directed,14991,,1
212,663,Directed,14992,,1
212,665,Directed,14993,,1
212,670,Directed,14994,,1
212,687,Directed,14995,,1
212,695,Directed,14996,,1
212,699,Directed,14997,,1
212,703,Directed,14998,,1
212,705,Directed,14999,,1
212,714,Directed,15000,,1
212,723,Directed,15001,,1
212,724,Directed,15002,,1
212,728,Directed,15003,,1
212,746,Directed,15004,,1
212,748,Directed,15005,,1
212,751,Directed,15006,,1
212,757,Directed,15007,,1
212,777,Directed,15008,,1
212,780,Directed,15009,,1
212,786,Directed,15010,,1
212,800,Directed,15011,,1
212,802,Directed,15012,,1
212,846,Directed,15013,,1
212,850,Directed,15014,,1
212,863,Directed,15015,,1
212,870,Directed,15016,,1
212,871,Directed,15017,,1
212,880,Directed,15018,,1
212,883,Directed,15019,,1
212,894,Directed,15020,,1
212,911,Directed,15021,,1
212,916,Directed,15022,,1
212,919,Directed,15023,,1
212,926,Directed,15024,,1
212,932,Directed,15025,,1
212,933,Directed,15026,,1
212,938,Directed,15027,,1
212,957,Directed,15028,,1
212,974,Directed,15029,,1
212,993,Directed,15030,,1
212,994,Directed,15031,,1
212,1009,Directed,15032,,1
212,1021,Directed,15033,,1
212,1022,Directed,15034,,1
212,1023,Directed,15035,,1
212,1032,Directed,15036,,1
212,1049,Directed,15037,,1
213,223,Directed,15038,,1
213,224,Directed,15039,,1
213,256,Directed,15040,,1
213,271,Directed,15041,,1
213,274,Directed,15042,,1
213,279,Directed,15043,,1
213,281,Directed,15044,,1
213,282,Directed,15045,,1
213,305,Directed,15046,,1
213,309,Directed,15047,,1
213,310,Directed,15048,,1
213,312,Directed,15049,,1
213,317,Directed,15050,,1
213,322,Directed,15051,,1
213,326,Directed,15052,,1
213,338,Directed,15053,,1
213,345,Directed,15054,,1
213,379,Directed,15055,,1
213,387,Directed,15056,,1
213,394,Directed,15057,,1
213,403,Directed,15058,,1
213,460,Directed,15059,,1
213,475,Directed,15060,,1
213,482,Directed,15061,,1
213,489,Directed,15062,,1
213,492,Directed,15063,,1
213,493,Directed,15064,,1
213,502,Directed,15065,,1
213,512,Directed,15066,,1
213,523,Directed,15067,,1
213,532,Directed,15068,,1
213,533,Directed,15069,,1
213,535,Directed,15070,,1
213,539,Directed,15071,,1
213,554,Directed,15072,,1
213,559,Directed,15073,,1
213,578,Directed,15074,,1
213,593,Directed,15075,,1
213,610,Directed,15076,,1
213,612,Directed,15077,,1
213,617,Directed,15078,,1
213,618,Directed,15079,,1
213,625,Directed,15080,,1
213,647,Directed,15081,,1
213,650,Directed,15082,,1
213,656,Directed,15083,,1
213,665,Directed,15084,,1
213,693,Directed,15085,,1
213,694,Directed,15086,,1
213,702,Directed,15087,,1
213,715,Directed,15088,,1
213,762,Directed,15089,,1
213,788,Directed,15090,,1
213,798,Directed,15091,,1
213,804,Directed,15092,,1
213,826,Directed,15093,,1
213,846,Directed,15094,,1
213,857,Directed,15095,,1
213,871,Directed,15096,,1
213,886,Directed,15097,,1
213,890,Directed,15098,,1
213,893,Directed,15099,,1
213,895,Directed,15100,,1
213,918,Directed,15101,,1
213,924,Directed,15102,,1
213,937,Directed,15103,,1
213,948,Directed,15104,,1
213,949,Directed,15105,,1
213,955,Directed,15106,,1
213,966,Directed,15107,,1
213,970,Directed,15108,,1
213,974,Directed,15109,,1
213,1001,Directed,15110,,1
213,1010,Directed,15111,,1
213,1031,Directed,15112,,1
213,1035,Directed,15113,,1
214,229,Directed,15114,,1
214,250,Directed,15115,,1
214,261,Directed,15116,,1
214,284,Directed,15117,,1
214,287,Directed,15118,,1
214,291,Directed,15119,,1
214,293,Directed,15120,,1
214,324,Directed,15121,,1
214,328,Directed,15122,,1
214,333,Directed,15123,,1
214,334,Directed,15124,,1
214,346,Directed,15125,,1
214,350,Directed,15126,,1
214,353,Directed,15127,,1
214,367,Directed,15128,,1
214,373,Directed,15129,,1
214,396,Directed,15130,,1
214,441,Directed,15131,,1
214,448,Directed,15132,,1
214,451,Directed,15133,,1
214,455,Directed,15134,,1
214,469,Directed,15135,,1
214,522,Directed,15136,,1
214,560,Directed,15137,,1
214,563,Directed,15138,,1
214,584,Directed,15139,,1
214,586,Directed,15140,,1
214,601,Directed,15141,,1
214,605,Directed,15142,,1
214,607,Directed,15143,,1
214,608,Directed,15144,,1
214,634,Directed,15145,,1
214,635,Directed,15146,,1
214,647,Directed,15147,,1
214,666,Directed,15148,,1
214,671,Directed,15149,,1
214,675,Directed,15150,,1
214,680,Directed,15151,,1
214,682,Directed,15152,,1
214,689,Directed,15153,,1
214,705,Directed,15154,,1
214,709,Directed,15155,,1
214,720,Directed,15156,,1
214,725,Directed,15157,,1
214,754,Directed,15158,,1
214,756,Directed,15159,,1
214,773,Directed,15160,,1
214,793,Directed,15161,,1
214,799,Directed,15162,,1
214,815,Directed,15163,,1
214,818,Directed,15164,,1
214,821,Directed,15165,,1
214,845,Directed,15166,,1
214,846,Directed,15167,,1
214,854,Directed,15168,,1
214,859,Directed,15169,,1
214,861,Directed,15170,,1
214,868,Directed,15171,,1
214,900,Directed,15172,,1
214,905,Directed,15173,,1
214,940,Directed,15174,,1
214,947,Directed,15175,,1
214,954,Directed,15176,,1
214,957,Directed,15177,,1
214,959,Directed,15178,,1
214,976,Directed,15179,,1
214,986,Directed,15180,,1
214,987,Directed,15181,,1
214,990,Directed,15182,,1
214,995,Directed,15183,,1
214,1005,Directed,15184,,1
214,1012,Directed,15185,,1
214,1015,Directed,15186,,1
215,222,Directed,15187,,1
215,231,Directed,15188,,1
215,233,Directed,15189,,1
215,258,Directed,15190,,1
215,267,Directed,15191,,1
215,278,Directed,15192,,1
215,286,Directed,15193,,1
215,287,Directed,15194,,1
215,309,Directed,15195,,1
215,318,Directed,15196,,1
215,321,Directed,15197,,1
215,334,Directed,15198,,1
215,342,Directed,15199,,1
215,351,Directed,15200,,1
215,369,Directed,15201,,1
215,403,Directed,15202,,1
215,417,Directed,15203,,1
215,418,Directed,15204,,1
215,423,Directed,15205,,1
215,437,Directed,15206,,1
215,453,Directed,15207,,1
215,458,Directed,15208,,1
215,468,Directed,15209,,1
215,477,Directed,15210,,1
215,493,Directed,15211,,1
215,515,Directed,15212,,1
215,528,Directed,15213,,1
215,544,Directed,15214,,1
215,577,Directed,15215,,1
215,582,Directed,15216,,1
215,602,Directed,15217,,1
215,610,Directed,15218,,1
215,623,Directed,15219,,1
215,645,Directed,15220,,1
215,664,Directed,15221,,1
215,701,Directed,15222,,1
215,702,Directed,15223,,1
215,705,Directed,15224,,1
215,727,Directed,15225,,1
215,740,Directed,15226,,1
215,743,Directed,15227,,1
215,744,Directed,15228,,1
215,750,Directed,15229,,1
215,766,Directed,15230,,1
215,772,Directed,15231,,1
215,778,Directed,15232,,1
215,785,Directed,15233,,1
215,793,Directed,15234,,1
215,796,Directed,15235,,1
215,802,Directed,15236,,1
215,819,Directed,15237,,1
215,833,Directed,15238,,1
215,836,Directed,15239,,1
215,837,Directed,15240,,1
215,843,Directed,15241,,1
215,853,Directed,15242,,1
215,854,Directed,15243,,1
215,889,Directed,15244,,1
215,899,Directed,15245,,1
215,904,Directed,15246,,1
215,907,Directed,15247,,1
215,914,Directed,15248,,1
215,915,Directed,15249,,1
215,927,Directed,15250,,1
215,930,Directed,15251,,1
215,931,Directed,15252,,1
215,932,Directed,15253,,1
215,939,Directed,15254,,1
215,947,Directed,15255,,1
215,968,Directed,15256,,1
215,1033,Directed,15257,,1
215,1038,Directed,15258,,1
216,225,Directed,15259,,1
216,236,Directed,15260,,1
216,248,Directed,15261,,1
216,265,Directed,15262,,1
216,291,Directed,15263,,1
216,295,Directed,15264,,1
216,314,Directed,15265,,1
216,321,Directed,15266,,1
216,325,Directed,15267,,1
216,333,Directed,15268,,1
216,341,Directed,15269,,1
216,349,Directed,15270,,1
216,355,Directed,15271,,1
216,382,Directed,15272,,1
216,383,Directed,15273,,1
216,394,Directed,15274,,1
216,403,Directed,15275,,1
216,406,Directed,15276,,1
216,410,Directed,15277,,1
216,415,Directed,15278,,1
216,421,Directed,15279,,1
216,427,Directed,15280,,1
216,451,Directed,15281,,1
216,460,Directed,15282,,1
216,464,Directed,15283,,1
216,467,Directed,15284,,1
216,478,Directed,15285,,1
216,485,Directed,15286,,1
216,494,Directed,15287,,1
216,496,Directed,15288,,1
216,502,Directed,15289,,1
216,513,Directed,15290,,1
216,527,Directed,15291,,1
216,531,Directed,15292,,1
216,536,Directed,15293,,1
216,538,Directed,15294,,1
216,543,Directed,15295,,1
216,557,Directed,15296,,1
216,574,Directed,15297,,1
216,578,Directed,15298,,1
216,581,Directed,15299,,1
216,598,Directed,15300,,1
216,606,Directed,15301,,1
216,613,Directed,15302,,1
216,630,Directed,15303,,1
216,634,Directed,15304,,1
216,637,Directed,15305,,1
216,641,Directed,15306,,1
216,647,Directed,15307,,1
216,649,Directed,15308,,1
216,678,Directed,15309,,1
216,697,Directed,15310,,1
216,700,Directed,15311,,1
216,702,Directed,15312,,1
216,757,Directed,15313,,1
216,758,Directed,15314,,1
216,760,Directed,15315,,1
216,802,Directed,15316,,1
216,804,Directed,15317,,1
216,807,Directed,15318,,1
216,815,Directed,15319,,1
216,821,Directed,15320,,1
216,829,Directed,15321,,1
216,840,Directed,15322,,1
216,841,Directed,15323,,1
216,849,Directed,15324,,1
216,867,Directed,15325,,1
216,868,Directed,15326,,1
216,874,Directed,15327,,1
216,878,Directed,15328,,1
216,886,Directed,15329,,1
216,907,Directed,15330,,1
216,925,Directed,15331,,1
216,929,Directed,15332,,1
216,934,Directed,15333,,1
216,947,Directed,15334,,1
216,951,Directed,15335,,1
216,962,Directed,15336,,1
216,1001,Directed,15337,,1
216,1011,Directed,15338,,1
216,1016,Directed,15339,,1
216,1017,Directed,15340,,1
216,1019,Directed,15341,,1
216,1030,Directed,15342,,1
216,1035,Directed,15343,,1
216,1047,Directed,15344,,1
217,219,Directed,15345,,1
217,221,Directed,15346,,1
217,226,Directed,15347,,1
217,238,Directed,15348,,1
217,244,Directed,15349,,1
217,250,Directed,15350,,1
217,261,Directed,15351,,1
217,281,Directed,15352,,1
217,300,Directed,15353,,1
217,311,Directed,15354,,1
217,324,Directed,15355,,1
217,332,Directed,15356,,1
217,356,Directed,15357,,1
217,360,Directed,15358,,1
217,363,Directed,15359,,1
217,364,Directed,15360,,1
217,373,Directed,15361,,1
217,377,Directed,15362,,1
217,378,Directed,15363,,1
217,379,Directed,15364,,1
217,382,Directed,15365,,1
217,389,Directed,15366,,1
217,392,Directed,15367,,1
217,397,Directed,15368,,1
217,406,Directed,15369,,1
217,408,Directed,15370,,1
217,415,Directed,15371,,1
217,418,Directed,15372,,1
217,420,Directed,15373,,1
217,423,Directed,15374,,1
217,432,Directed,15375,,1
217,438,Directed,15376,,1
217,443,Directed,15377,,1
217,449,Directed,15378,,1
217,458,Directed,15379,,1
217,459,Directed,15380,,1
217,460,Directed,15381,,1
217,462,Directed,15382,,1
217,470,Directed,15383,,1
217,488,Directed,15384,,1
217,524,Directed,15385,,1
217,530,Directed,15386,,1
217,541,Directed,15387,,1
217,548,Directed,15388,,1
217,554,Directed,15389,,1
217,570,Directed,15390,,1
217,583,Directed,15391,,1
217,586,Directed,15392,,1
217,587,Directed,15393,,1
217,601,Directed,15394,,1
217,604,Directed,15395,,1
217,608,Directed,15396,,1
217,617,Directed,15397,,1
217,622,Directed,15398,,1
217,635,Directed,15399,,1
217,641,Directed,15400,,1
217,657,Directed,15401,,1
217,667,Directed,15402,,1
217,681,Directed,15403,,1
217,687,Directed,15404,,1
217,688,Directed,15405,,1
217,704,Directed,15406,,1
217,756,Directed,15407,,1
217,762,Directed,15408,,1
217,772,Directed,15409,,1
217,776,Directed,15410,,1
217,777,Directed,15411,,1
217,827,Directed,15412,,1
217,829,Directed,15413,,1
217,847,Directed,15414,,1
217,867,Directed,15415,,1
217,868,Directed,15416,,1
217,874,Directed,15417,,1
217,877,Directed,15418,,1
217,883,Directed,15419,,1
217,889,Directed,15420,,1
217,892,Directed,15421,,1
217,903,Directed,15422,,1
217,906,Directed,15423,,1
217,908,Directed,15424,,1
217,910,Directed,15425,,1
217,911,Directed,15426,,1
217,929,Directed,15427,,1
217,932,Directed,15428,,1
217,947,Directed,15429,,1
217,953,Directed,15430,,1
217,964,Directed,15431,,1
217,965,Directed,15432,,1
217,973,Directed,15433,,1
217,978,Directed,15434,,1
217,979,Directed,15435,,1
217,984,Directed,15436,,1
217,990,Directed,15437,,1
217,994,Directed,15438,,1
217,1007,Directed,15439,,1
217,1011,Directed,15440,,1
217,1021,Directed,15441,,1
217,1024,Directed,15442,,1
217,1037,Directed,15443,,1
217,1039,Directed,15444,,1
218,258,Directed,15445,,1
218,263,Directed,15446,,1
218,294,Directed,15447,,1
218,295,Directed,15448,,1
218,296,Directed,15449,,1
218,301,Directed,15450,,1
218,306,Directed,15451,,1
218,307,Directed,15452,,1
218,310,Directed,15453,,1
218,312,Directed,15454,,1
218,316,Directed,15455,,1
218,317,Directed,15456,,1
218,332,Directed,15457,,1
218,343,Directed,15458,,1
218,345,Directed,15459,,1
218,372,Directed,15460,,1
218,381,Directed,15461,,1
218,398,Directed,15462,,1
218,404,Directed,15463,,1
218,410,Directed,15464,,1
218,422,Directed,15465,,1
218,429,Directed,15466,,1
218,438,Directed,15467,,1
218,441,Directed,15468,,1
218,448,Directed,15469,,1
218,458,Directed,15470,,1
218,481,Directed,15471,,1
218,505,Directed,15472,,1
218,506,Directed,15473,,1
218,533,Directed,15474,,1
218,541,Directed,15475,,1
218,551,Directed,15476,,1
218,568,Directed,15477,,1
218,578,Directed,15478,,1
218,592,Directed,15479,,1
218,602,Directed,15480,,1
218,620,Directed,15481,,1
218,644,Directed,15482,,1
218,645,Directed,15483,,1
218,653,Directed,15484,,1
218,654,Directed,15485,,1
218,656,Directed,15486,,1
218,677,Directed,15487,,1
218,693,Directed,15488,,1
218,715,Directed,15489,,1
218,718,Directed,15490,,1
218,721,Directed,15491,,1
218,728,Directed,15492,,1
218,747,Directed,15493,,1
218,757,Directed,15494,,1
218,764,Directed,15495,,1
218,793,Directed,15496,,1
218,795,Directed,15497,,1
218,796,Directed,15498,,1
218,797,Directed,15499,,1
218,801,Directed,15500,,1
218,806,Directed,15501,,1
218,807,Directed,15502,,1
218,833,Directed,15503,,1
218,847,Directed,15504,,1
218,850,Directed,15505,,1
218,858,Directed,15506,,1
218,860,Directed,15507,,1
218,861,Directed,15508,,1
218,868,Directed,15509,,1
218,901,Directed,15510,,1
218,911,Directed,15511,,1
218,917,Directed,15512,,1
218,919,Directed,15513,,1
218,927,Directed,15514,,1
218,939,Directed,15515,,1
218,948,Directed,15516,,1
218,953,Directed,15517,,1
218,956,Directed,15518,,1
218,964,Directed,15519,,1
218,966,Directed,15520,,1
218,968,Directed,15521,,1
218,976,Directed,15522,,1
218,978,Directed,15523,,1
218,980,Directed,15524,,1
218,985,Directed,15525,,1
218,1016,Directed,15526,,1
218,1025,Directed,15527,,1
218,1030,Directed,15528,,1
218,1049,Directed,15529,,1
219,235,Directed,15530,,1
219,250,Directed,15531,,1
219,253,Directed,15532,,1
219,267,Directed,15533,,1
219,278,Directed,15534,,1
219,283,Directed,15535,,1
219,285,Directed,15536,,1
219,314,Directed,15537,,1
219,322,Directed,15538,,1
219,340,Directed,15539,,1
219,344,Directed,15540,,1
219,347,Directed,15541,,1
219,362,Directed,15542,,1
219,364,Directed,15543,,1
219,371,Directed,15544,,1
219,375,Directed,15545,,1
219,378,Directed,15546,,1
219,386,Directed,15547,,1
219,389,Directed,15548,,1
219,397,Directed,15549,,1
219,405,Directed,15550,,1
219,438,Directed,15551,,1
219,440,Directed,15552,,1
219,443,Directed,15553,,1
219,447,Directed,15554,,1
219,455,Directed,15555,,1
219,457,Directed,15556,,1
219,460,Directed,15557,,1
219,462,Directed,15558,,1
219,479,Directed,15559,,1
219,486,Directed,15560,,1
219,489,Directed,15561,,1
219,490,Directed,15562,,1
219,501,Directed,15563,,1
219,502,Directed,15564,,1
219,525,Directed,15565,,1
219,528,Directed,15566,,1
219,533,Directed,15567,,1
219,546,Directed,15568,,1
219,547,Directed,15569,,1
219,548,Directed,15570,,1
219,552,Directed,15571,,1
219,553,Directed,15572,,1
219,565,Directed,15573,,1
219,582,Directed,15574,,1
219,588,Directed,15575,,1
219,606,Directed,15576,,1
